heard,building,noise,in_vehicle,asleep,no_windows,age,distance
1,0,0,0,0,0,78,376.6566095531284
1,1,0,0,0,0,55,422.27148914709943
0,0,0,1,0,0,82,24341.190392701337
1,0,0,0,0,0,35,789.6566750358497
1,0,0,0,0,0,19,340.27627711712927
0,0,0,0,0,0,85,31841.722472763668
0,0,0,1,0,0,66,505.89393338780116
1,1,0,0,0,0,23,106.02802567053527
1,0,0,1,0,0,76,741.3818560404594
1,1,1,0,0,0,49,504.3744077699582
1,0,0,1,0,0,74,544.7306462273591
1,0,0,0,0,0,49,699.3410443464865
1,0,0,0,0,0,26,206.80730765998496
0,0,1,0,0,0,53,17275.88418811219
0,0,1,0,0,0,53,40517.57429201756
1,0,0,0,0,0,55,594.8352529857381
1,0,0,0,0,0,26,438.85087323497413
1,1,0,0,0,0,48,207.58426674907838
1,0,0,0,0,0,35,1364.3565665128017
1,1,0,0,0,0,23,866.4767282792455
1,0,0,0,0,0,40,830.7303803117435
1,0,0,0,0,0,38,753.8648932744858
1,0,0,0,0,0,41,270.3843569647259
1,0,1,0,0,0,51,204.83846526353793
1,0,0,0,0,0,78,1395.0623942925756
0,0,0,0,0,0,25,830.8151033189263
1,0,0,0,0,0,60,502.14538206281014
0,1,0,0,0,1,68,2518.8101947091404
1,0,0,0,0,0,43,134.37527966223652
1,0,0,0,0,0,26,492.2206954651846
1,0,1,0,0,0,43,590.8000472191807
1,1,0,0,0,0,54,658.5292147285187
1,0,1,0,0,0,49,477.78705336600206
1,1,0,0,0,0,58,821.8922670959718
1,0,0,0,0,0,52,435.39573420965434
1,1,0,0,0,0,20,286.20227735932286
1,0,0,0,0,0,58,1151.7988522892324
1,0,0,0,0,0,43,604.326296515015
0,0,1,0,0,0,51,9554.037335486031
1,0,0,0,0,0,31,566.4407377400323
1,0,0,0,0,0,63,727.6744122437983
1,0,0,0,0,0,54,134.54704746620828
1,1,0,0,0,0,78,290.7033858890185
1,0,0,0,0,0,37,500.9488926576549
1,1,0,0,0,0,46,228.1593122963383
1,0,0,0,0,0,46,307.5338637595861
1,0,0,0,0,0,49,5655.256099408502
1,0,1,0,0,0,52,887.5167779427662
1,1,0,0,0,0,57,214.74345379390002
1,0,0,1,0,0,68,1126.2876919861862
1,0,0,0,0,0,42,2145.1553429412043
1,0,0,0,0,0,49,1282.636834669807
1,0,0,0,0,0,53,1676.6688209118508
1,0,0,0,0,0,34,929.3618277601312
1,0,0,0,0,0,67,364.81616934516495
1,0,0,0,0,0,58,655.1098783264445
0,1,1,0,0,1,62,797.8023236050664
1,0,0,0,0,0,47,555.5625196244447
1,1,1,0,0,0,49,844.9565532524741
0,1,0,0,0,1,84,670.1341932315117
1,0,0,0,0,0,50,152.24529992645137
1,0,0,0,0,0,23,1156.3619552990551
0,1,1,0,0,0,45,827.0891563862517
1,0,0,0,0,0,78,475.9185357743979
1,0,1,0,0,0,66,865.678369262696
1,1,0,0,0,0,77,179.73968181961396
1,0,0,0,0,0,54,121.3084074266608
1,0,0,0,0,0,42,1878.4043505562727
1,1,0,0,0,0,60,616.2389748383297
1,0,0,0,0,0,24,1206.022847016161
1,1,0,0,0,0,39,601.921413690566
1,0,0,0,0,0,60,256.35787832046907
1,0,0,0,0,0,82,816.7022643870147
1,0,0,0,0,0,52,664.7335327672373
1,0,0,0,0,0,49,512.9306609176169
1,0,0,0,0,0,54,544.4785336291111
1,1,0,0,0,0,31,26.563392158990755
1,1,0,0,0,0,38,237.02318357658493
1,1,0,0,0,0,42,543.3967627475786
1,0,0,0,0,0,42,432.3057291760107
0,0,0,0,0,0,58,6538.3866604502255
0,0,1,0,0,0,37,31360.26821725455
1,0,0,0,0,0,21,621.3969157126817
1,0,0,0,0,0,34,694.8883911078276
1,0,0,0,0,0,44,874.918625757028
0,0,1,0,0,0,27,36487.83340971881
1,1,0,0,0,0,71,292.40136923554786
1,0,0,0,0,0,46,887.4472471915896
1,1,0,0,0,0,31,20441.177936475433
1,1,0,0,0,0,28,331.9933749486441
1,1,0,0,0,0,77,228.68336854135745
1,1,0,0,0,0,38,86.24445216085452
1,1,0,0,0,0,42,467.5107680951508
0,0,1,1,0,0,69,30081.037282345387
0,1,0,0,0,0,24,750.4291707133162
1,0,0,0,0,0,27,273.3314330146178
1,0,0,0,0,0,29,131.96431466093878
1,0,0,1,0,0,46,188.9786846611899
1,0,0,0,0,0,41,645.88894966987
0,0,0,0,0,0,82,1032.4005835594962
0,1,0,0,1,0,75,645.3161675566
1,0,0,0,0,0,56,659.6014092346676
1,0,1,0,0,0,39,547.256081677153
1,0,0,1,0,0,62,1553.1566317388704
1,0,0,0,0,0,64,344.0016927835433
1,0,0,0,0,0,62,1298.924676941301
1,1,0,0,0,0,64,104.2489553227007
1,0,0,0,0,0,69,6826.869286434295
1,1,0,0,0,0,39,2793.581362940918
1,0,0,0,0,0,18,341.4010038332042
1,0,0,0,0,0,36,114.43654906913868
1,0,0,0,0,0,44,161.71064842690953
1,0,0,0,0,0,56,993.07285555756
1,0,0,0,0,0,23,353.4332807266968
1,1,0,0,0,0,74,986.0475145846599
1,1,0,0,0,0,19,914.0798609540674
0,0,1,0,0,0,65,30545.491712857554
1,0,0,0,0,0,38,148.95359718331807
1,0,0,0,0,0,57,92.75356600504095
1,1,0,0,0,0,27,881.6396218621563
1,1,0,0,0,0,42,824.9359386381661
1,1,0,0,0,1,26,625.8021563764914
1,1,0,0,0,0,55,322.05655401862157
1,1,0,0,0,0,29,269.64206585801213
1,0,0,0,0,0,32,527.0587507112336
1,0,0,0,0,0,77,602.8121713850592
1,0,0,0,0,0,43,1845.2670984866986
1,0,0,0,0,0,50,261.12300433279285
1,0,0,0,0,0,23,339.3722573043248
1,0,0,0,0,0,75,656.8666778197123
1,0,0,0,0,0,35,647.4176671544399
1,0,0,0,0,0,23,2590.9454972598646
1,1,1,0,0,0,58,327.2091264575581
0,0,0,1,0,0,60,3047.8040947397185
0,0,0,0,0,0,57,20418.289940897972
0,1,0,0,0,0,36,782.346195603841
1,0,0,0,0,0,77,3907.9223983628312
0,0,1,1,0,0,47,24514.32927826507
0,0,1,0,0,0,81,33037.28943614714
1,0,0,0,0,0,35,1150.25755313989
0,0,0,0,0,0,53,31526.49781769527
1,0,0,0,0,0,61,12993.074069716733
1,0,0,0,0,0,50,790.5292188714812
1,1,0,0,0,0,23,707.2246796277221
0,0,1,0,0,0,80,679.650493775341
1,1,0,0,0,0,65,301.42656004687893
1,0,0,0,0,0,22,1057.4020466278882
1,0,0,0,0,0,36,651.647757873976
1,1,0,0,0,0,29,366.2786114649966
1,0,0,0,0,0,79,470.9033899047285
0,0,1,0,0,0,23,29258.672742984047
1,0,0,1,0,0,19,306.9280255407341
1,1,0,0,0,0,62,311.54433214218534
1,0,0,0,0,0,57,107.9094150450013
1,1,1,0,0,0,50,483.8224745433552
1,0,0,0,0,0,74,321.0906610559148
1,0,0,0,0,0,65,1076.9865220101965
0,0,0,0,0,0,73,32772.947317468395
1,0,1,0,0,0,25,2794.674274312981
1,0,0,0,0,0,30,541.5433059318292
0,0,1,0,0,0,73,420.14669707358826
0,1,0,0,0,0,68,496.7220298989783
1,0,0,0,0,0,80,295.17948821643336
1,1,1,0,0,0,50,319.3995301092869
1,0,1,0,0,0,45,649.6721581873505
0,0,1,1,0,0,53,13733.960772772343
1,0,0,0,0,0,39,2321.2103900335637
1,0,0,0,0,0,36,1054.0905168177123
1,0,0,0,0,0,50,257.38475962379675
1,1,0,0,0,0,38,645.8674074633992
1,1,0,0,0,0,21,1726.4557815169117
1,0,0,0,0,0,41,2137.7153716237513
1,0,0,0,0,0,36,899.9078682255501
1,0,0,1,0,0,41,191.9449997225065
1,0,0,0,0,0,24,566.0403147348029
0,1,1,0,0,0,46,25284.492384864887
1,0,0,0,0,0,20,338.2581231449451
1,1,0,0,0,0,25,144.0467293057112
0,0,0,1,0,0,48,37194.06103364177
1,0,0,0,0,0,47,139.44372427150734
1,0,0,0,0,0,78,523.0746816361341
1,0,0,0,0,0,24,967.2401303275915
1,0,0,0,0,0,41,6.0688391519772305
1,0,0,0,0,0,28,457.11558845873355
1,0,0,0,0,0,65,908.4046965078071
0,0,1,0,0,0,33,38330.07742461966
1,0,0,0,0,0,41,433.37624445850145
1,0,0,0,0,0,34,2348.640122645459
1,0,0,0,0,0,81,921.7901554452037
1,0,0,0,0,0,76,695.0520586874998
1,0,0,0,0,0,41,602.3344706672477
1,0,0,0,0,0,68,1382.9643387256176
1,0,1,1,0,0,40,629.1965103734331
1,1,0,0,0,0,60,240.9786916410219
1,0,0,0,0,0,25,422.95553080540117
1,0,0,0,0,0,83,445.18644106949836
1,0,0,0,0,0,74,1314.7989151496188
1,0,0,0,0,0,68,627.852607395761
1,0,0,0,0,0,44,1247.870986667493
1,0,1,0,0,0,48,1541.4246949949816
1,0,0,0,0,0,27,266.9079725280352
1,0,1,0,0,0,37,2360.1101035552347
1,0,0,0,0,0,79,718.4591065178508
1,1,0,0,0,0,70,93.38713186916353
1,0,0,0,0,0,40,669.7934447096223
1,1,0,0,0,0,46,833.348068011432
1,0,0,0,0,0,77,349.0822504261318
1,0,0,0,0,0,56,492.081795676299
1,0,0,0,0,0,25,604.5020856082261
0,1,1,0,0,1,49,731.0488998290784
1,1,0,0,0,0,44,707.7371246306108
1,0,0,0,0,0,80,751.7372919508247
1,0,1,0,0,0,63,1651.884928092703
1,1,0,0,0,0,83,719.4866850140959
0,1,1,0,0,1,72,183.97117191854818
1,0,0,0,0,0,52,423.7428395666747
1,0,1,0,0,0,61,570.93019915578
1,1,0,0,0,0,44,848.9144550010451
1,0,0,0,0,0,74,689.6156290179729
1,0,0,0,0,0,36,1366.5642584551408
1,0,0,0,0,0,69,50.39756575887691
1,1,0,0,0,0,48,1719.1775546527476
1,0,0,1,0,0,70,84.59402311789997
1,1,0,0,0,0,81,877.6268383365398
0,0,0,1,0,0,69,1899.0697448112876
1,0,0,0,0,0,35,197.3332905706936
1,1,0,0,0,0,38,321.0067346211186
1,0,0,0,0,0,70,426.0578319552133
1,0,0,0,0,0,77,254.19423311739615
1,0,0,0,0,0,31,2299.8720804359973
1,0,0,0,0,0,43,548.3899995449541
1,1,0,0,0,0,64,595.7876543586137
1,0,0,0,0,0,47,403.48762573237747
1,0,0,0,0,0,81,687.5182972219396
0,0,1,0,0,0,62,1101.0930004601814
1,0,0,0,0,0,77,560.8624730392116
0,0,0,0,0,0,33,11908.500127333258
1,0,0,0,0,0,22,129.68612708835764
1,1,0,0,0,0,54,690.003092167855
0,1,1,0,0,1,69,1915.3044532568783
1,0,1,0,0,0,24,3158.470085685814
1,0,0,0,0,0,39,640.7664161628265
1,0,0,0,0,0,66,569.9755872688007
0,0,0,1,0,0,86,27034.15742045826
1,0,0,0,0,0,21,311.88924460726247
0,0,0,0,0,0,56,24656.01046925211
1,0,0,0,0,0,73,254.5862153083872
1,1,0,0,0,0,62,445.5746530443054
1,0,0,0,0,0,25,290.0782323328882
1,0,0,0,0,0,54,777.7673066931541
1,0,0,0,0,0,36,759.025244025462
1,0,0,0,0,0,65,1756.2270381207568
1,0,0,1,0,0,31,393.2718574114296
1,0,0,0,0,0,24,1113.6862877766807
1,0,0,0,0,0,35,196.8719141626079
1,0,0,0,0,0,79,1090.2157854129844
1,0,0,0,0,0,80,467.57000487562
1,0,0,0,0,0,29,5114.677251522025
1,1,0,0,0,0,29,566.848499726675
1,0,1,0,0,0,50,460.51981496259793
0,0,0,0,0,0,87,42429.66660743096
0,0,0,1,0,0,69,27331.47881878393
1,0,0,0,0,0,40,906.6235337166431
1,0,0,1,0,0,54,946.8491295163282
1,1,0,0,0,0,21,454.9365424566477
1,0,0,0,0,0,47,14.13600027736168
1,0,0,0,0,0,55,530.1295319627442
0,0,1,0,0,0,56,8166.944080900958
1,0,0,0,0,0,79,661.7351246159062
1,0,0,0,0,0,65,292.4694979872724
0,0,0,0,0,0,46,33852.310766843686
1,1,0,0,0,0,44,110.04185525615803
1,0,0,0,0,0,41,460.68502875631566
1,0,0,0,0,0,40,705.4850689504681
1,0,1,0,0,0,50,568.2529434963407
1,0,0,0,0,0,65,1324.0334141415424
1,1,0,0,0,0,67,907.6353642066139
1,0,0,1,0,0,73,2470.408927762946
1,0,0,0,0,0,36,61.986551047178054
0,1,0,0,0,0,44,14777.778875261542
1,1,0,0,0,0,49,2620.3975760473522
0,0,0,0,0,0,38,33760.41904865154
1,1,0,0,0,0,71,142.7462949342416
0,0,0,0,0,0,71,10041.646440676677
1,0,0,0,0,0,46,203.24745987422003
1,1,0,0,0,0,52,39.78830620632514
1,1,0,0,0,0,35,237.4708120282459
0,1,0,0,1,0,63,1489.190039346723
1,0,0,0,0,0,55,350.19274573655616
1,0,0,0,0,0,68,3856.5923843646856
1,0,0,0,0,0,21,628.293542652308
1,0,0,0,0,0,21,5471.090852964175
1,0,0,0,0,0,77,4659.3195879532295
1,0,0,0,0,0,50,693.253760602738
1,0,0,0,0,0,37,472.98047810122785
1,0,0,0,0,0,27,202.98202508513424
1,0,0,0,0,0,65,1017.7984079071518
0,0,1,1,0,0,78,30884.786420671273
1,1,0,0,0,0,41,1065.4425964018074
1,0,0,0,0,0,35,834.9765887832228
1,0,0,0,0,0,61,564.2560221589272
1,1,0,0,0,0,81,325.18589159000794
1,0,0,0,0,0,37,678.9675956157488
0,1,1,0,0,0,27,3539.6452237685558
0,1,0,0,1,0,75,2185.841483575726
1,0,0,0,0,0,78,271.23828480051634
1,0,0,0,0,0,77,705.5241944651033
1,0,0,0,0,0,29,279.8560943850038
1,0,0,0,0,0,64,1735.6986834305121
1,0,0,0,0,0,78,892.6314332243105
1,0,0,0,0,0,58,1166.3728822414457
1,0,0,0,0,0,39,999.048178126915
1,1,1,0,0,0,22,656.1906240283006
1,0,0,0,0,0,64,1078.5017615428992
1,0,0,0,0,0,83,5440.2094793691585
1,1,0,0,0,0,77,202.95752661904376
1,0,1,0,0,0,43,152.45200028187233
1,0,0,0,0,0,45,804.6196371104888
1,0,0,0,0,0,71,469.13163729733594
1,1,1,0,0,0,68,628.1735651309561
0,0,1,0,0,0,69,32927.339370926755
0,0,1,0,0,0,58,12091.732119914199
1,0,0,0,0,0,27,710.6592890833865
1,0,0,0,0,0,31,1025.9686116652217
1,0,0,0,0,0,52,616.9786289076002
0,0,0,0,0,0,77,490.8850245279095
1,1,0,0,0,0,62,169.41280883039846
1,0,0,0,0,0,40,316.7695764134963
1,0,0,0,0,0,20,86.97129334479958
1,1,0,0,0,0,40,638.2031738220959
1,0,0,0,0,0,74,251.85604394207772
1,1,0,0,0,0,63,246.31388649208424
0,0,1,0,0,0,48,776.4708827593166
1,0,0,0,0,0,83,1056.1649142827139
1,0,0,0,0,0,41,73.79243745322896
1,0,0,0,0,0,42,509.839763302433
1,1,1,0,0,0,53,1200.9547918788671
1,1,0,0,0,0,24,1131.3366258418273
1,0,0,0,0,0,74,598.0549796214564
0,1,0,0,1,0,63,10653.758612995736
0,0,1,0,0,0,75,32865.48286974454
1,0,0,0,0,0,42,105.73246487273597
0,0,1,0,0,0,45,41429.32100735442
1,0,0,0,0,0,43,999.9470165218271
1,0,0,0,0,0,45,1017.7767978136122
1,0,0,0,0,0,59,206.51992937296947
1,0,0,0,0,0,62,746.8964062253798
1,1,0,0,0,0,48,740.9657124386364
0,0,1,1,0,0,31,31668.45562318464
1,0,0,0,0,0,59,4180.642915663199
1,0,0,0,0,0,55,798.5408819179644
1,1,0,0,0,0,65,597.2469629592049
1,0,0,0,0,0,18,439.59714760108454
1,0,0,0,0,0,79,2625.5188150334616
1,0,0,0,0,0,69,410.49361499578384
1,0,0,0,0,0,31,179.1478095969175
1,0,0,0,0,0,44,1599.2693294386875
0,0,0,0,0,0,53,8614.52854892959
1,0,0,0,0,0,55,171.87392397696408
1,0,0,1,0,0,67,945.8183453486704
0,0,0,0,0,0,36,27086.430262838123
1,1,0,0,0,0,48,632.4345547726339
1,1,0,0,0,0,22,342.3934987115812
1,1,0,0,0,0,69,471.1906889352111
1,0,0,0,0,0,21,560.4354744637841
1,1,1,0,0,0,19,580.6859898079825
1,0,0,0,0,0,47,1058.6606907911626
1,0,0,0,0,0,69,633.7255215457936
1,0,0,0,0,0,22,961.3329173774046
1,0,0,0,0,0,40,222.45036966560187
0,0,0,1,0,0,55,868.7377257793875
0,1,0,0,0,1,59,993.14362142553
1,0,0,0,0,0,46,12811.99879403332
1,0,0,0,0,0,32,683.2348303871366
1,0,0,0,0,0,65,12005.357256391082
1,0,0,0,0,0,53,59.677683344009665
1,0,0,0,0,0,30,6192.074022362673
1,1,0,0,0,0,24,875.142028498302
1,0,0,0,0,0,19,148.04487755369894
1,0,0,0,0,0,37,537.5719285135689
1,0,1,0,0,0,66,541.4027767357483
1,0,0,0,0,0,45,416.80080525018553
1,0,1,0,0,0,33,125.6167178930655
1,0,0,0,0,0,24,1468.9525729859206
1,0,0,0,0,0,71,403.44867509406475
1,0,0,0,0,0,76,279.4955749959749
1,1,0,0,0,0,58,210.05007996994505
1,0,0,0,0,0,54,1919.232722462232
1,0,0,0,0,0,31,758.5881400272391
1,0,1,0,0,0,73,1256.5869076718425
1,0,0,0,0,0,69,420.8902988444609
1,0,0,0,0,0,81,527.392137977363
1,0,0,0,0,0,35,710.8404336924184
1,1,0,0,0,0,82,15.621416820220313
1,0,1,0,0,0,51,502.33723225255847
1,0,1,0,0,0,29,845.8924431226843
0,0,1,0,0,0,53,41355.78558238858
1,1,0,0,0,0,19,507.81026221004623
1,0,0,1,0,0,47,588.9935403965314
1,1,0,0,0,0,66,506.6635979488241
1,1,0,0,0,0,46,55.77681508320113
1,0,0,0,0,0,35,250.30133532444518
1,0,0,0,0,0,62,936.5341214003603
1,0,1,0,0,0,34,623.1577073210836
1,1,0,0,0,0,50,159.28310553263253
1,0,0,0,0,0,34,373.11897483484285
1,0,0,0,0,0,37,700.3256936779701
1,0,0,0,0,0,74,409.5276582338876
1,1,0,0,0,0,80,688.9611618709943
1,0,0,0,0,0,56,929.7059925662509
1,1,0,0,0,0,20,262.70036284558745
0,0,0,1,0,0,56,279.69027991518544
1,1,0,0,0,0,82,962.8516273181107
1,0,0,0,0,0,45,1495.6111025499113
1,0,0,0,0,0,24,308.9362037807455
1,1,1,0,0,0,33,813.5001777717022
1,0,0,0,0,0,49,543.384857144649
1,0,0,0,0,0,48,469.1029924010039
0,0,0,1,0,0,43,29040.848692936903
1,0,0,0,0,0,80,731.3612978328243
1,0,0,0,0,0,41,416.3265745554495
1,1,0,0,0,0,35,1579.85148285418
1,0,0,0,0,0,64,849.1565214003992
1,1,0,0,0,0,52,975.3349944270444
1,0,0,0,0,0,32,517.097360098569
1,0,0,0,0,0,29,735.9219286159794
1,0,0,0,0,0,28,277.60722164844583
1,0,0,0,0,0,76,1019.9574571636258
1,0,0,0,0,0,72,832.4785071103606
1,0,0,0,0,0,31,253.38582331740398
1,0,0,0,0,0,21,170.8232811960448
1,0,0,0,0,0,45,46.804573079995535
1,0,0,0,0,0,52,253.51546454961345
0,0,0,1,0,0,73,31007.06411257862
0,0,0,1,0,0,30,1198.5198200815996
1,0,0,0,0,0,32,4301.456437339636
0,1,0,0,0,1,64,1051.9763336062927
1,0,1,0,0,0,40,108.22786867339444
1,0,0,0,0,0,69,838.7437254194294
1,1,0,0,0,0,59,41.93098736019928
1,0,0,0,0,0,42,699.4410102191848
0,0,0,0,0,0,60,27083.790882966303
1,0,0,0,0,0,25,842.7837994749955
0,1,0,0,0,1,55,561.568194036087
0,0,0,1,0,0,44,986.5531271866088
1,1,0,0,0,0,68,544.6688538842715
1,0,0,0,0,0,27,285.68559260702904
1,0,0,0,0,0,48,714.6075245435728
1,1,0,0,0,0,40,358.7137561765391
0,1,1,0,0,1,65,445.8741255607497
1,1,0,0,0,0,25,524.3085116874053
1,0,0,0,0,0,56,570.4864161791656
1,1,0,0,0,0,74,518.1053680818035
1,0,0,0,0,0,34,967.5557688592239
1,0,0,0,0,0,53,1026.4223096760577
1,0,1,0,0,0,71,433.22592387055977
0,0,0,0,0,0,78,525.9764559305115
1,0,0,0,0,0,44,403.6404320164696
1,0,1,0,0,0,41,509.46128271077293
1,1,0,0,0,0,20,478.3443507166074
1,0,0,0,0,0,51,441.7924911411451
1,0,0,0,0,0,57,1372.1739724049048
1,1,0,0,0,0,29,338.100112508951
1,1,0,0,0,0,19,199.10157872087316
0,0,1,1,0,0,37,8561.51284065521
0,0,1,1,0,0,23,33561.51171765795
1,1,0,0,0,0,20,4368.808160023709
1,1,1,0,0,0,72,381.094601266478
0,0,0,0,0,0,63,23962.894114883587
1,1,0,0,0,0,53,217.26558477263742
1,0,0,0,0,0,31,1205.5477150346528
1,1,0,0,0,0,78,458.1826283366175
1,0,0,0,0,0,67,336.89938508588517
1,1,0,0,0,0,23,364.9893761266158
1,0,0,0,0,0,23,1132.2319683551173
1,0,0,0,0,0,57,305.3586374008487
1,0,0,0,0,0,33,193.77755827948442
1,0,0,0,0,0,55,145.29373933378747
1,0,0,0,0,0,60,1317.7309932514
1,0,0,0,0,0,65,370.5790683179507
1,0,0,0,0,0,65,853.6008071813161
1,1,0,0,0,0,32,825.3480910883407
1,0,0,0,0,0,46,1595.783132195995
1,0,0,0,0,0,38,862.3655894675206
1,0,1,0,0,0,43,4050.5422595907658
1,0,0,0,0,0,62,1532.400262815222
1,0,1,0,0,0,34,2504.915811031753
0,0,1,1,0,0,76,28286.836406150396
0,0,1,1,0,0,62,31087.009275577795
1,1,0,0,0,0,56,1830.5590678233575
1,0,0,1,0,0,32,1511.1510161535004
1,0,0,0,0,0,72,200.44292082670876
1,0,0,0,0,0,57,515.7468779416558
0,0,1,1,0,0,44,1487.5661045381446
1,0,0,0,0,0,80,674.8216332280491
1,1,0,0,0,0,18,409.27335024160385
1,0,0,0,0,0,62,1129.8770862374297
1,1,0,0,0,0,61,408.66648989128566
0,1,0,0,0,0,53,37147.72202049658
0,0,0,0,0,0,58,30124.221950195522
0,0,0,0,0,0,64,29213.008756462717
1,0,0,0,0,0,38,6998.341277692537
1,0,0,0,0,0,27,342.5630549779305
1,0,1,1,0,0,69,123.78418558888568
1,0,0,0,0,0,39,653.7532312867328
1,0,0,0,0,0,26,394.54515617860375
1,1,0,0,0,0,29,657.3882826049373
0,0,0,0,0,0,41,32402.85691288396
1,0,0,0,0,0,43,831.1850412662461
1,0,0,0,0,0,30,1101.0124837297194
1,0,0,0,0,0,51,214.09936840085626
1,1,0,0,0,0,76,522.7911800936387
1,0,0,0,0,0,61,544.974682009787
1,0,0,0,0,0,60,1580.1317695891432
0,0,0,1,0,0,30,28046.552242712973
1,0,0,0,0,0,41,812.5153481899106
1,0,0,0,0,0,20,1472.407552945034
1,0,0,0,0,0,23,1250.3512361286753
1,1,0,0,0,0,56,217.0143729387753
1,1,0,0,0,0,20,832.0766242018112
1,0,0,0,0,0,66,395.27153628851534
0,1,1,0,0,1,50,1773.4010703253125
0,0,0,1,0,0,69,26776.10990511134
1,0,0,0,0,0,78,591.5424795742737
1,0,0,0,0,0,81,829.6248791529703
0,0,1,0,0,0,88,30733.001771320174
1,0,1,0,0,0,40,280.03389109929043
1,0,0,0,0,0,37,1167.153216647583
1,0,0,0,0,0,18,703.4812428759811
1,0,0,0,0,0,35,1369.190790959798
1,0,0,0,0,0,33,245.05267860589032
1,0,0,0,0,0,41,203.33498452958725
1,0,0,0,0,0,46,2048.5316179996184
1,0,0,0,0,0,20,7046.108800529062
1,0,0,0,0,0,63,306.02267834645124
1,1,0,0,0,0,44,621.2094631928487
1,0,0,1,0,0,61,901.3614417477137
1,0,0,0,0,0,26,616.7438877941148
1,0,0,0,0,0,47,573.751271137218
1,0,0,0,0,0,82,1063.9141439088
1,0,0,0,0,0,27,683.4218615445197
1,0,0,0,0,0,18,1010.7086139998084
1,0,0,0,0,0,35,616.8063123291145
0,0,0,1,0,0,82,1196.1052876625438
1,0,0,0,0,0,50,276.8958763836307
0,0,1,0,0,0,49,5619.7815606787835
1,0,0,0,0,0,30,316.19655784837477
1,1,0,0,0,0,42,166.6333527644037
0,0,0,0,0,0,88,36493.47114390639
0,0,1,1,0,0,47,626.2299808906573
1,0,1,0,0,0,67,719.5866459889656
1,1,0,0,0,0,76,782.2794518283108
1,0,1,0,0,0,48,528.3031973375016
0,0,1,0,0,0,35,623.9811366466602
1,1,0,0,0,0,70,363.43153077963143
1,0,0,0,0,0,69,1371.7360409573034
1,0,1,0,0,0,41,3223.6859724161613
1,0,0,0,0,0,43,2315.9219955520907
0,0,1,0,0,0,51,31130.473067256095
1,1,1,0,0,0,52,1291.2231437437695
1,0,0,0,0,0,81,3224.0111710159904
1,0,0,0,0,0,37,3976.6028557276836
0,0,0,0,0,0,68,911.7013962683791
1,0,0,0,0,0,53,511.0026873108869
0,0,0,0,0,0,46,24491.611487840928
0,0,0,1,0,0,41,13166.366114499455
1,0,0,0,0,0,63,613.9762421763878
0,0,0,1,0,0,63,336.79508551281486
1,0,0,0,0,0,50,587.3671809075367
1,0,0,0,0,0,79,280.2147863633859
1,0,1,0,0,0,73,1329.391412414947
1,1,0,0,0,0,25,338.60761791615704
1,0,0,0,0,0,47,343.0702638075731
1,1,0,0,0,0,81,393.480764171888
1,0,0,0,0,0,67,88.651406545699
1,0,0,0,0,0,20,742.0806662694868
1,0,0,0,0,0,75,803.8550775954227
0,0,0,0,0,0,46,23332.159886186353
0,0,1,1,0,0,48,36115.487112322706
1,1,0,0,0,0,63,201.36991699549867
0,0,0,1,0,0,42,557.9546206275775
1,0,0,0,0,0,38,525.0585160940187
1,0,0,0,0,0,66,1199.6420480052911
0,0,1,0,0,0,53,17705.992955385573
1,0,0,0,0,0,54,369.2909040123208
1,0,0,0,0,0,62,980.0952450642955
1,1,0,0,0,0,21,633.7777339992182
1,0,0,0,0,0,58,698.7762284576074
1,0,0,0,0,0,41,242.96060966495398
1,0,0,0,0,0,27,525.7348450101206
0,0,1,0,0,0,55,1424.8092626396133
1,0,0,0,0,0,28,288.09930616092964
1,1,0,0,0,0,40,4700.124570762699
1,1,0,0,0,0,74,143.87374804399977
1,0,0,0,0,0,80,391.2998780022334
1,0,0,0,0,0,50,1076.9992289230006
0,1,1,0,0,1,78,5877.564317353458
1,0,0,0,0,0,67,1045.1212524211496
1,0,0,0,0,0,57,1543.0049045050316
1,0,0,0,0,0,43,602.1609493309344
1,0,0,0,0,0,21,423.36424268346343
1,0,0,0,0,0,18,1637.7171574937242
1,1,0,0,0,0,50,1144.0125297277905
1,0,0,0,0,0,72,1596.0956987676202
1,0,1,0,0,0,32,109.12700815805488
1,1,0,0,0,0,35,559.2051400425729
1,1,0,0,0,0,33,761.8812254011765
1,1,1,0,0,0,57,1008.8963531442358
1,0,0,0,0,0,47,98.19384365935454
1,1,0,0,0,0,51,707.5105223196135
1,0,0,0,0,0,57,3494.9392328874005
1,1,0,0,0,0,22,241.13873708711168
1,1,1,0,0,0,83,902.2224353873115
1,1,0,0,0,0,52,5488.913807535169
1,1,0,0,0,0,34,679.962210523417
1,1,0,0,0,0,66,384.7677859387679
1,1,0,0,0,0,50,501.07029101606355
1,0,1,0,0,0,52,1692.4666926361826
1,0,0,0,0,0,18,463.8729488075705
1,0,0,0,0,0,48,880.1550000072126
1,0,0,0,0,0,76,416.40903432198536
1,1,0,0,0,0,39,292.7177884908107
1,0,0,0,0,0,30,1656.826486051388
1,0,0,0,0,0,33,909.5677045940897
1,1,0,0,0,0,60,930.6736740584229
1,0,1,0,0,0,37,318.84945942398394
0,0,1,1,0,0,74,1819.252145714951
0,0,0,0,0,0,50,267.7205879792394
1,0,0,0,0,0,20,355.0124716690264
1,0,0,0,0,0,62,1365.8810345449124
1,0,0,0,0,0,55,14.9138764944408
1,1,0,0,0,0,57,250.67103295848065
